date,x,y,percentChange,change
2023-06-30T00:00:00,1688083200000,94.0,5.606,4.99
2023-07-03T00:00:00,1688342400000,90.28,-3.957,-3.72
2023-07-04T00:00:00,1688428800000,90.48,0.222,0.2
2023-07-05T00:00:00,1688515200000,88.13,-2.597,-2.35
2023-07-06T00:00:00,1688601600000,83.98,-4.709,-4.15
2023-07-07T00:00:00,1688688000000,84.87,1.06,0.89
2023-07-10T00:00:00,1688947200000,79.73,-6.056,-5.14
2023-07-11T00:00:00,1689033600000,77.44,-2.872,-2.29
2023-07-12T00:00:00,1689120000000,73.8,-4.7,-3.64
2023-07-13T00:00:00,1689206400000,74.22,0.569,0.42
2023-07-14T00:00:00,1689292800000,73.73,-0.66,-0.49
2023-07-17T00:00:00,1689552000000,71.85,-2.55,-1.88
2023-07-18T00:00:00,1689638400000,73.52,2.324,1.67
2023-07-19T00:00:00,1689724800000,72.76,-1.034,-0.76
2023-07-20T00:00:00,1689811200000,75.4,3.628,2.64
2023-07-21T00:00:00,1689897600000,74.33,-1.419,-1.07
2023-07-24T00:00:00,1690156800000,78.68,5.852,4.35
2023-07-25T00:00:00,1690243200000,81.27,3.292,2.59
2023-07-26T00:00:00,1690329600000,75.09,-7.604,-6.18
2023-07-27T00:00:00,1690416000000,72.73,-3.143,-2.36
2023-07-28T00:00:00,1690502400000,68.71,-5.527,-4.02
2023-07-31T00:00:00,1690761600000,76.82,11.803,8.11
2023-08-01T00:00:00,1690848000000,73.86,-3.853,-2.96
2023-08-02T00:00:00,1690934400000,75.0,1.543,1.14
2023-08-03T00:00:00,1691020800000,78.43,4.573,3.43
2023-08-04T00:00:00,1691107200000,76.17,-2.882,-2.26
2023-08-07T00:00:00,1691366400000,78.94,3.637,2.77
2023-08-08T00:00:00,1691452800000,78.49,-0.57,-0.45
2023-08-09T00:00:00,1691539200000,93.26,18.818,14.77
2023-08-10T00:00:00,1691625600000,88.59,-5.008,-4.67
2023-08-11T00:00:00,1691712000000,87.29,-1.467,-1.3
2023-08-14T00:00:00,1691971200000,84.67,-3.001,-2.62
2023-08-15T00:00:00,1692057600000,92.99,9.826,8.32
2023-08-16T00:00:00,1692144000000,90.7,-2.463,-2.29
2023-08-17T00:00:00,1692230400000,88.81,-2.084,-1.89
2023-08-18T00:00:00,1692316800000,88.14,-0.754,-0.67
2023-08-21T00:00:00,1692576000000,94.35,7.046,6.21
2023-08-22T00:00:00,1692662400000,101.05,7.101,6.7
2023-08-23T00:00:00,1692748800000,90.37,-10.569,-10.68
2023-08-24T00:00:00,1692835200000,81.87,-9.406,-8.5
2023-08-25T00:00:00,1692921600000,86.68,5.875,4.81
2023-08-29T00:00:00,1693267200000,87.3,0.715,0.62
2023-08-30T00:00:00,1693353600000,88.07,0.882,0.77
2023-08-31T00:00:00,1693440000000,85.91,-2.453,-2.16
2023-09-01T00:00:00,1693526400000,86.69,0.908,0.78
2023-09-04T00:00:00,1693785600000,81.75,-5.698,-4.94
2023-09-05T00:00:00,1693872000000,82.0,0.306,0.25
2023-09-06T00:00:00,1693958400000,79.95,-2.5,-2.05
2023-09-07T00:00:00,1694044800000,78.0,-2.439,-1.95
2023-09-08T00:00:00,1694131200000,82.5,5.769,4.5
2023-09-11T00:00:00,1694390400000,86.37,4.691,3.87
2023-09-12T00:00:00,1694476800000,83.69,-3.103,-2.68
2023-09-13T00:00:00,1694563200000,87.0,3.955,3.31
2023-09-14T00:00:00,1694649600000,84.51,-2.862,-2.49
2023-09-15T00:00:00,1694736000000,85.56,1.242,1.05
2023-09-18T00:00:00,1694995200000,81.48,-4.769,-4.08
2023-09-19T00:00:00,1695081600000,84.62,3.854,3.14
2023-09-20T00:00:00,1695168000000,86.33,2.021,1.71
2023-09-21T00:00:00,1695254400000,88.72,2.768,2.39
2023-09-22T00:00:00,1695340800000,91.85,3.528,3.13
2023-09-25T00:00:00,1695600000000,96.34,4.888,4.49
2023-09-26T00:00:00,1695686400000,87.91,-8.75,-8.43
2023-09-27T00:00:00,1695772800000,87.37,-0.614,-0.54
2023-09-28T00:00:00,1695859200000,87.27,-0.114,-0.1
2023-09-29T00:00:00,1695945600000,98.02,12.318,10.75
2023-10-02T00:00:00,1696204800000,91.86,-6.284,-6.16
2023-10-03T00:00:00,1696291200000,88.68,-3.462,-3.18
2023-10-04T00:00:00,1696377600000,90.64,2.21,1.96
2023-10-05T00:00:00,1696464000000,86.82,-4.214,-3.82
2023-10-06T00:00:00,1696550400000,90.27,3.974,3.45
2023-10-09T00:00:00,1696809600000,100.77,11.632,10.5
2023-10-10T00:00:00,1696896000000,109.0,8.167,8.23
2023-10-11T00:00:00,1696982400000,108.66,-0.312,-0.34
2023-10-12T00:00:00,1697068800000,119.71,10.169,11.05
2023-10-13T00:00:00,1697155200000,124.93,4.361,5.22
2023-10-16T00:00:00,1697414400000,111.0,-11.15,-13.93
2023-10-17T00:00:00,1697500800000,109.95,-0.946,-1.05
2023-10-18T00:00:00,1697587200000,111.52,1.428,1.57
2023-10-19T00:00:00,1697673600000,108.34,-2.852,-3.18
2023-10-20T00:00:00,1697760000000,108.53,0.175,0.19
2023-10-23T00:00:00,1698019200000,108.49,-0.037,-0.04
2023-10-24T00:00:00,1698105600000,104.33,-3.834,-4.16
2023-10-25T00:00:00,1698192000000,105.04,0.681,0.71
2023-10-26T00:00:00,1698278400000,103.91,-1.076,-1.13
2023-10-27T00:00:00,1698364800000,102.96,-0.914,-0.95
2023-10-30T00:00:00,1698624000000,101.99,-0.942,-0.97
2023-10-31T00:00:00,1698710400000,102.45,0.451,0.46
2023-11-01T00:00:00,1698796800000,101.41,-1.015,-1.04
2023-11-02T00:00:00,1698883200000,101.04,-0.365,-0.37
2023-11-03T00:00:00,1698969600000,100.15,-0.881,-0.89
2023-11-06T00:00:00,1699228800000,94.22,-5.921,-5.93
2023-11-07T00:00:00,1699315200000,97.29,3.258,3.07
2023-11-08T00:00:00,1699401600000,97.2,-0.093,-0.09
2023-11-09T00:00:00,1699488000000,103.01,5.977,5.81
2023-11-10T00:00:00,1699574400000,98.89,-4.0,-4.12
2023-11-13T00:00:00,1699833600000,98.83,-0.061,-0.06
2023-11-14T00:00:00,1699920000000,98.45,-0.384,-0.38
2023-11-15T00:00:00,1700006400000,98.78,0.335,0.33
2023-11-16T00:00:00,1700092800000,97.38,-1.417,-1.4
2023-11-17T00:00:00,1700179200000,96.2,-1.212,-1.18
2023-11-20T00:00:00,1700438400000,99.35,3.274,3.15
2023-11-21T00:00:00,1700524800000,96.25,-3.12,-3.1
2023-11-22T00:00:00,1700611200000,98.49,2.327,2.24
2023-11-23T00:00:00,1700697600000,103.35,4.935,4.86
2023-11-24T00:00:00,1700784000000,103.11,-0.232,-0.24
2023-11-27T00:00:00,1701043200000,97.89,-5.063,-5.22
2023-11-28T00:00:00,1701129600000,95.89,-2.043,-2.0
2023-11-29T00:00:00,1701216000000,91.66,-4.411,-4.23
2023-11-30T00:00:00,1701302400000,100.22,9.339,8.56
2023-12-01T00:00:00,1701388800000,101.5,1.277,1.28
2023-12-04T00:00:00,1701648000000,94.07,-7.32,-7.43
2023-12-05T00:00:00,1701734400000,89.59,-4.762,-4.48
2023-12-06T00:00:00,1701820800000,91.0,1.574,1.41
2023-12-07T00:00:00,1701907200000,91.96,1.055,0.96
2023-12-08T00:00:00,1701993600000,90.65,-1.425,-1.31
2023-12-11T00:00:00,1702252800000,84.12,-7.204,-6.53
2023-12-12T00:00:00,1702339200000,81.61,-2.984,-2.51
2023-12-13T00:00:00,1702425600000,82.87,1.544,1.26
2023-12-14T00:00:00,1702512000000,82.05,-0.99,-0.82
2023-12-15T00:00:00,1702598400000,79.66,-2.913,-2.39
2023-12-18T00:00:00,1702857600000,84.55,6.139,4.89
2023-12-19T00:00:00,1702944000000,80.2,-5.145,-4.35
2023-12-20T00:00:00,1703030400000,83.1,3.616,2.9
2023-12-21T00:00:00,1703116800000,85.45,2.828,2.35
2023-12-22T00:00:00,1703203200000,84.9,-0.644,-0.55
2023-12-27T00:00:00,1703635200000,90.7,6.832,5.8
2023-12-28T00:00:00,1703721600000,86.9,-4.19,-3.8
2023-12-29T00:00:00,1703808000000,86.2,-0.806,-0.7
2024-01-02T00:00:00,1704153600000,80.7,-6.381,-5.5
2024-01-03T00:00:00,1704240000000,85.05,5.39,4.35
2024-01-04T00:00:00,1704326400000,86.85,2.116,1.8
2024-01-05T00:00:00,1704412800000,89.2,2.706,2.35
2024-01-08T00:00:00,1704672000000,81.05,-9.137,-8.15
2024-01-09T00:00:00,1704758400000,78.65,-2.961,-2.4
2024-01-10T00:00:00,1704844800000,77.8,-1.081,-0.85
2024-01-11T00:00:00,1704931200000,76.0,-2.314,-1.8
2024-01-12T00:00:00,1705017600000,77.7,2.237,1.7
2024-01-15T00:00:00,1705276800000,72.6,-6.564,-5.1
2024-01-16T00:00:00,1705363200000,71.45,-1.584,-1.15
2024-01-17T00:00:00,1705449600000,67.7,-5.248,-3.75
2024-01-18T00:00:00,1705536000000,67.75,0.074,0.05
2024-01-19T00:00:00,1705622400000,69.45,2.509,1.7
2024-01-22T00:00:00,1705881600000,65.1,-6.263,-4.35
2024-01-23T00:00:00,1705968000000,65.0,-0.154,-0.1
2024-01-24T00:00:00,1706054400000,68.8,5.846,3.8
2024-01-25T00:00:00,1706140800000,65.8,-4.36,-3.0
2024-01-26T00:00:00,1706227200000,66.25,0.684,0.45
2024-01-29T00:00:00,1706486400000,65.55,-1.057,-0.7
2024-01-30T00:00:00,1706572800000,68.1,3.89,2.55
2024-01-31T00:00:00,1706659200000,67.0,-1.615,-1.1
2024-02-01T00:00:00,1706745600000,66.15,-1.269,-0.85
2024-02-02T00:00:00,1706832000000,67.6,2.192,1.45
2024-02-05T00:00:00,1707091200000,65.9,-2.515,-1.7
2024-02-06T00:00:00,1707177600000,65.5,-0.607,-0.4
2024-02-07T00:00:00,1707264000000,64.45,-1.603,-1.05
2024-02-08T00:00:00,1707350400000,63.85,-0.931,-0.6
2024-02-09T00:00:00,1707436800000,62.2,-2.584,-1.65
2024-02-12T00:00:00,1707696000000,59.7,-4.019,-2.5
2024-02-13T00:00:00,1707782400000,59.3,-0.67,-0.4
2024-02-14T00:00:00,1707868800000,58.05,-2.108,-1.25
2024-02-15T00:00:00,1707955200000,58.2,0.258,0.15
2024-02-16T00:00:00,1708041600000,57.2,-1.718,-1.0
